,begin_dateTime_mpt,asset_ID,block_price,offer_control
25678,2023-03-01 05:00:00,CMH1,100.0,City of Medicine Hat
25679,2023-03-01 05:00:00,CMH1,85.0,City of Medicine Hat
25680,2023-03-01 05:00:00,CMH1,75.0,City of Medicine Hat
25681,2023-03-01 05:00:00,EC01,57.7,ENMAX Cavalier LP
25682,2023-03-01 05:00:00,CMH1,35.0,City of Medicine Hat
25683,2023-03-01 05:00:00,CMH1,30.65,City of Medicine Hat
25684,2023-03-01 05:00:00,EC01,28.29,ENMAX Cavalier LP
25685,2023-03-01 05:00:00,CAL1,24.19,Calgary Energy Centre No. 2 Inc.
25686,2023-03-01 05:00:00,CAL1,23.19,Calgary Energy Centre No. 2 Inc.
25687,2023-03-01 05:00:00,EC01,0.0,ENMAX Cavalier LP
25688,2023-03-01 05:00:00,FNG1,0.0,Powerex Corp.
25689,2023-03-01 05:00:00,NX01,0.0,Nexen Inc.
25690,2023-03-01 05:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
25691,2023-03-01 05:00:00,CMH1,0.0,City of Medicine Hat
25692,2023-03-01 05:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
25693,2023-03-01 06:00:00,CMH1,999.99,City of Medicine Hat
25694,2023-03-01 06:00:00,CAL1,910.0,Calgary Energy Centre No. 2 Inc.
25695,2023-03-01 06:00:00,CAL1,905.0,Calgary Energy Centre No. 2 Inc.
25696,2023-03-01 06:00:00,CMH1,100.0,City of Medicine Hat
25697,2023-03-01 06:00:00,CMH1,85.0,City of Medicine Hat
25698,2023-03-01 06:00:00,CMH1,75.0,City of Medicine Hat
25699,2023-03-01 06:00:00,EC01,57.7,ENMAX Cavalier LP
25700,2023-03-01 06:00:00,CMH1,35.0,City of Medicine Hat
25701,2023-03-01 06:00:00,CMH1,30.65,City of Medicine Hat
25702,2023-03-01 06:00:00,EC01,28.29,ENMAX Cavalier LP
25703,2023-03-01 06:00:00,CAL1,25.19,Calgary Energy Centre No. 2 Inc.
25704,2023-03-01 06:00:00,CAL1,24.19,Calgary Energy Centre No. 2 Inc.
25705,2023-03-01 06:00:00,CAL1,23.19,Calgary Energy Centre No. 2 Inc.
25706,2023-03-01 06:00:00,EC01,0.0,ENMAX Cavalier LP
25707,2023-03-01 06:00:00,FNG1,0.0,Powerex Corp.
25708,2023-03-01 06:00:00,NX01,0.0,Nexen Inc.
25709,2023-03-01 06:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
25710,2023-03-01 06:00:00,CMH1,0.0,City of Medicine Hat
25711,2023-03-01 06:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
25712,2023-03-01 07:00:00,CMH1,999.99,City of Medicine Hat
25713,2023-03-01 07:00:00,CMH1,100.0,City of Medicine Hat
25714,2023-03-01 07:00:00,CMH1,85.0,City of Medicine Hat
25715,2023-03-01 07:00:00,CMH1,75.0,City of Medicine Hat
25716,2023-03-01 07:00:00,EC01,57.7,ENMAX Cavalier LP
25717,2023-03-01 07:00:00,CAL1,47.53,Calgary Energy Centre No. 2 Inc.
25718,2023-03-01 07:00:00,CAL1,38.54,Calgary Energy Centre No. 2 Inc.
25719,2023-03-01 07:00:00,CMH1,35.0,City of Medicine Hat
25720,2023-03-01 07:00:00,CMH1,30.65,City of Medicine Hat
25721,2023-03-01 07:00:00,EC01,28.29,ENMAX Cavalier LP
25722,2023-03-01 07:00:00,CAL1,25.19,Calgary Energy Centre No. 2 Inc.
25723,2023-03-01 07:00:00,CAL1,24.19,Calgary Energy Centre No. 2 Inc.
25724,2023-03-01 07:00:00,CAL1,23.19,Calgary Energy Centre No. 2 Inc.
25725,2023-03-01 07:00:00,EC01,0.0,ENMAX Cavalier LP
25726,2023-03-01 07:00:00,FNG1,0.0,Powerex Corp.
25727,2023-03-01 07:00:00,NX01,0.0,Nexen Inc.
25728,2023-03-01 07:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
25729,2023-03-01 07:00:00,CMH1,0.0,City of Medicine Hat
25730,2023-03-01 07:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
25731,2023-03-01 08:00:00,CMH1,999.99,City of Medicine Hat
25732,2023-03-01 08:00:00,CMH1,100.0,City of Medicine Hat
25733,2023-03-01 08:00:00,CMH1,85.0,City of Medicine Hat
25734,2023-03-01 08:00:00,CMH1,75.0,City of Medicine Hat
25735,2023-03-01 08:00:00,EC01,57.7,ENMAX Cavalier LP
25736,2023-03-01 08:00:00,CAL1,47.53,Calgary Energy Centre No. 2 Inc.
25737,2023-03-01 08:00:00,CAL1,38.54,Calgary Energy Centre No. 2 Inc.
25738,2023-03-01 08:00:00,CMH1,35.0,City of Medicine Hat
25739,2023-03-01 08:00:00,CMH1,30.65,City of Medicine Hat
25740,2023-03-01 08:00:00,EC01,28.29,ENMAX Cavalier LP
25741,2023-03-01 08:00:00,CAL1,25.19,Calgary Energy Centre No. 2 Inc.
25742,2023-03-01 08:00:00,CAL1,24.19,Calgary Energy Centre No. 2 Inc.
25743,2023-03-01 08:00:00,CAL1,23.19,Calgary Energy Centre No. 2 Inc.
25744,2023-03-01 08:00:00,EC01,0.0,ENMAX Cavalier LP
25745,2023-03-01 08:00:00,FNG1,0.0,Powerex Corp.
25746,2023-03-01 08:00:00,NX01,0.0,Nexen Inc.
25747,2023-03-01 08:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
25748,2023-03-01 08:00:00,CMH1,0.0,City of Medicine Hat
25749,2023-03-01 08:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
25750,2023-03-01 09:00:00,CMH1,999.99,City of Medicine Hat
25751,2023-03-01 09:00:00,CMH1,100.0,City of Medicine Hat
25752,2023-03-01 09:00:00,CMH1,85.0,City of Medicine Hat
25753,2023-03-01 09:00:00,CMH1,75.0,City of Medicine Hat
25754,2023-03-01 09:00:00,EC01,57.7,ENMAX Cavalier LP
25755,2023-03-01 09:00:00,CAL1,47.53,Calgary Energy Centre No. 2 Inc.
25756,2023-03-01 09:00:00,CAL1,38.54,Calgary Energy Centre No. 2 Inc.
25757,2023-03-01 09:00:00,CMH1,35.0,City of Medicine Hat
25758,2023-03-01 09:00:00,CMH1,30.65,City of Medicine Hat
25759,2023-03-01 09:00:00,EC01,28.29,ENMAX Cavalier LP
25760,2023-03-01 09:00:00,CAL1,25.19,Calgary Energy Centre No. 2 Inc.
25761,2023-03-01 09:00:00,CAL1,24.19,Calgary Energy Centre No. 2 Inc.
25762,2023-03-01 09:00:00,CAL1,23.19,Calgary Energy Centre No. 2 Inc.
25763,2023-03-01 09:00:00,EC01,0.0,ENMAX Cavalier LP
25764,2023-03-01 09:00:00,FNG1,0.0,Powerex Corp.
25765,2023-03-01 09:00:00,NX01,0.0,Nexen Inc.
25766,2023-03-01 09:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
25767,2023-03-01 09:00:00,CMH1,0.0,City of Medicine Hat
25768,2023-03-01 09:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
25769,2023-03-01 10:00:00,CMH1,999.99,City of Medicine Hat
25770,2023-03-01 10:00:00,CMH1,100.0,City of Medicine Hat
25771,2023-03-01 10:00:00,CMH1,85.0,City of Medicine Hat
25772,2023-03-01 10:00:00,CMH1,75.0,City of Medicine Hat
25773,2023-03-01 10:00:00,EC01,57.7,ENMAX Cavalier LP
25774,2023-03-01 10:00:00,CAL1,47.53,Calgary Energy Centre No. 2 Inc.
25775,2023-03-01 10:00:00,CAL1,38.54,Calgary Energy Centre No. 2 Inc.
25776,2023-03-01 10:00:00,CMH1,35.0,City of Medicine Hat
25777,2023-03-01 10:00:00,CMH1,30.65,City of Medicine Hat
25778,2023-03-01 10:00:00,EC01,28.29,ENMAX Cavalier LP
25779,2023-03-01 10:00:00,CAL1,25.19,Calgary Energy Centre No. 2 Inc.
25780,2023-03-01 10:00:00,CAL1,24.19,Calgary Energy Centre No. 2 Inc.
25781,2023-03-01 10:00:00,CAL1,23.19,Calgary Energy Centre No. 2 Inc.
25782,2023-03-01 10:00:00,EC01,0.0,ENMAX Cavalier LP
25783,2023-03-01 10:00:00,FNG1,0.0,Powerex Corp.
25784,2023-03-01 10:00:00,NX01,0.0,Nexen Inc.
25785,2023-03-01 10:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
25786,2023-03-01 10:00:00,CMH1,0.0,City of Medicine Hat
25787,2023-03-01 10:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
25788,2023-03-01 11:00:00,CMH1,999.99,City of Medicine Hat
25789,2023-03-01 11:00:00,CMH1,100.0,City of Medicine Hat
25790,2023-03-01 11:00:00,CMH1,85.0,City of Medicine Hat
25791,2023-03-01 11:00:00,CMH1,75.0,City of Medicine Hat
25792,2023-03-01 11:00:00,EC01,57.7,ENMAX Cavalier LP
25793,2023-03-01 11:00:00,CAL1,47.53,Calgary Energy Centre No. 2 Inc.
25794,2023-03-01 11:00:00,CAL1,38.54,Calgary Energy Centre No. 2 Inc.
25795,2023-03-01 11:00:00,CMH1,35.0,City of Medicine Hat
25796,2023-03-01 11:00:00,CMH1,30.65,City of Medicine Hat
25797,2023-03-01 11:00:00,EC01,28.29,ENMAX Cavalier LP
25798,2023-03-01 11:00:00,CAL1,25.19,Calgary Energy Centre No. 2 Inc.
25799,2023-03-01 11:00:00,CAL1,24.19,Calgary Energy Centre No. 2 Inc.
25800,2023-03-01 11:00:00,CAL1,23.19,Calgary Energy Centre No. 2 Inc.
25801,2023-03-01 11:00:00,EC01,0.0,ENMAX Cavalier LP
25802,2023-03-01 11:00:00,FNG1,0.0,Powerex Corp.
25803,2023-03-01 11:00:00,NX01,0.0,Nexen Inc.
25804,2023-03-01 11:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
25805,2023-03-01 11:00:00,CMH1,0.0,City of Medicine Hat
25806,2023-03-01 11:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
25807,2023-03-01 12:00:00,CMH1,999.99,City of Medicine Hat
25808,2023-03-01 12:00:00,CMH1,100.0,City of Medicine Hat
25809,2023-03-01 12:00:00,CMH1,85.0,City of Medicine Hat
25810,2023-03-01 12:00:00,EC01,57.7,ENMAX Cavalier LP
25811,2023-03-01 12:00:00,CAL1,47.53,Calgary Energy Centre No. 2 Inc.
25812,2023-03-01 12:00:00,CMH1,45.0,City of Medicine Hat
25813,2023-03-01 12:00:00,CAL1,38.54,Calgary Energy Centre No. 2 Inc.
25814,2023-03-01 12:00:00,CMH1,35.0,City of Medicine Hat
25815,2023-03-01 12:00:00,CMH1,30.65,City of Medicine Hat
25816,2023-03-01 12:00:00,EC01,28.29,ENMAX Cavalier LP
25817,2023-03-01 12:00:00,CAL1,25.19,Calgary Energy Centre No. 2 Inc.
25818,2023-03-01 12:00:00,CAL1,24.19,Calgary Energy Centre No. 2 Inc.
25819,2023-03-01 12:00:00,CAL1,23.19,Calgary Energy Centre No. 2 Inc.
25820,2023-03-01 12:00:00,EC01,0.0,ENMAX Cavalier LP
25821,2023-03-01 12:00:00,FNG1,0.0,Powerex Corp.
25822,2023-03-01 12:00:00,NX01,0.0,Nexen Inc.
25823,2023-03-01 12:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
25824,2023-03-01 12:00:00,CMH1,0.0,City of Medicine Hat
25825,2023-03-01 12:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
25826,2023-03-01 13:00:00,CMH1,999.99,City of Medicine Hat
25827,2023-03-01 13:00:00,CMH1,100.0,City of Medicine Hat
25828,2023-03-01 13:00:00,CMH1,85.0,City of Medicine Hat
25829,2023-03-01 13:00:00,EC01,57.7,ENMAX Cavalier LP
25830,2023-03-01 13:00:00,CAL1,47.53,Calgary Energy Centre No. 2 Inc.
25831,2023-03-01 13:00:00,CMH1,45.0,City of Medicine Hat
25832,2023-03-01 13:00:00,CAL1,38.54,Calgary Energy Centre No. 2 Inc.
25833,2023-03-01 13:00:00,CMH1,35.0,City of Medicine Hat
25834,2023-03-01 13:00:00,CMH1,30.65,City of Medicine Hat
25835,2023-03-01 13:00:00,EC01,28.29,ENMAX Cavalier LP
25836,2023-03-01 13:00:00,CAL1,25.19,Calgary Energy Centre No. 2 Inc.
25837,2023-03-01 13:00:00,CAL1,24.19,Calgary Energy Centre No. 2 Inc.
25838,2023-03-01 13:00:00,CAL1,23.19,Calgary Energy Centre No. 2 Inc.
25839,2023-03-01 13:00:00,EC01,0.0,ENMAX Cavalier LP
25840,2023-03-01 13:00:00,FNG1,0.0,Powerex Corp.
25841,2023-03-01 13:00:00,NX01,0.0,Nexen Inc.
25842,2023-03-01 13:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
25843,2023-03-01 13:00:00,CMH1,0.0,City of Medicine Hat
25844,2023-03-01 13:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
25845,2023-03-01 14:00:00,CMH1,999.99,City of Medicine Hat
25846,2023-03-01 14:00:00,CMH1,100.0,City of Medicine Hat
25847,2023-03-01 14:00:00,CMH1,85.0,City of Medicine Hat
25848,2023-03-01 14:00:00,EC01,57.7,ENMAX Cavalier LP
25849,2023-03-01 14:00:00,CAL1,47.53,Calgary Energy Centre No. 2 Inc.
25850,2023-03-01 14:00:00,CMH1,45.0,City of Medicine Hat
25851,2023-03-01 14:00:00,CAL1,38.54,Calgary Energy Centre No. 2 Inc.
25852,2023-03-01 14:00:00,CMH1,35.0,City of Medicine Hat
25853,2023-03-01 14:00:00,CMH1,30.65,City of Medicine Hat
25854,2023-03-01 14:00:00,EC01,28.29,ENMAX Cavalier LP
25855,2023-03-01 14:00:00,CAL1,25.19,Calgary Energy Centre No. 2 Inc.
25856,2023-03-01 14:00:00,CAL1,24.19,Calgary Energy Centre No. 2 Inc.
25857,2023-03-01 14:00:00,CAL1,23.19,Calgary Energy Centre No. 2 Inc.
25858,2023-03-01 14:00:00,EC01,0.0,ENMAX Cavalier LP
25859,2023-03-01 14:00:00,FNG1,0.0,Powerex Corp.
25860,2023-03-01 14:00:00,NX01,0.0,Nexen Inc.
25861,2023-03-01 14:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
25862,2023-03-01 14:00:00,CMH1,0.0,City of Medicine Hat
25863,2023-03-01 15:00:00,CMH1,999.99,City of Medicine Hat
25864,2023-03-01 15:00:00,CMH1,100.0,City of Medicine Hat
25865,2023-03-01 15:00:00,CMH1,85.0,City of Medicine Hat
25866,2023-03-01 15:00:00,EC01,57.7,ENMAX Cavalier LP
25867,2023-03-01 15:00:00,CAL1,47.53,Calgary Energy Centre No. 2 Inc.
25868,2023-03-01 15:00:00,CMH1,45.0,City of Medicine Hat
25869,2023-03-01 15:00:00,CAL1,38.54,Calgary Energy Centre No. 2 Inc.
25870,2023-03-01 15:00:00,CMH1,35.0,City of Medicine Hat
25871,2023-03-01 15:00:00,CMH1,30.65,City of Medicine Hat
25872,2023-03-01 15:00:00,EC01,28.29,ENMAX Cavalier LP
25873,2023-03-01 15:00:00,CAL1,25.19,Calgary Energy Centre No. 2 Inc.
25874,2023-03-01 15:00:00,CAL1,24.19,Calgary Energy Centre No. 2 Inc.
25875,2023-03-01 15:00:00,CAL1,23.19,Calgary Energy Centre No. 2 Inc.
25876,2023-03-01 15:00:00,EC01,0.0,ENMAX Cavalier LP
25877,2023-03-01 15:00:00,FNG1,0.0,Powerex Corp.
25878,2023-03-01 15:00:00,NX01,0.0,Nexen Inc.
25879,2023-03-01 15:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
25880,2023-03-01 15:00:00,CMH1,0.0,City of Medicine Hat
25881,2023-03-01 16:00:00,CMH1,999.99,City of Medicine Hat
25882,2023-03-01 16:00:00,CMH1,100.0,City of Medicine Hat
25883,2023-03-01 16:00:00,CMH1,85.0,City of Medicine Hat
25884,2023-03-01 16:00:00,EC01,57.7,ENMAX Cavalier LP
25885,2023-03-01 16:00:00,CAL1,47.53,Calgary Energy Centre No. 2 Inc.
25886,2023-03-01 16:00:00,CMH1,45.0,City of Medicine Hat
25887,2023-03-01 16:00:00,CAL1,38.54,Calgary Energy Centre No. 2 Inc.
25888,2023-03-01 16:00:00,CMH1,35.0,City of Medicine Hat
25889,2023-03-01 16:00:00,CMH1,30.65,City of Medicine Hat
25890,2023-03-01 16:00:00,EC01,28.29,ENMAX Cavalier LP
25891,2023-03-01 16:00:00,CAL1,25.19,Calgary Energy Centre No. 2 Inc.
25892,2023-03-01 16:00:00,CAL1,24.19,Calgary Energy Centre No. 2 Inc.
25893,2023-03-01 16:00:00,CAL1,23.19,Calgary Energy Centre No. 2 Inc.
25894,2023-03-01 16:00:00,EC01,0.0,ENMAX Cavalier LP
25895,2023-03-01 16:00:00,NX01,0.0,Nexen Inc.
25896,2023-03-01 16:00:00,FNG1,0.0,Powerex Corp.
25897,2023-03-01 16:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
25898,2023-03-01 16:00:00,CMH1,0.0,City of Medicine Hat
25899,2023-03-01 17:00:00,CMH1,999.99,City of Medicine Hat
25900,2023-03-01 17:00:00,CMH1,100.0,City of Medicine Hat
25901,2023-03-01 17:00:00,CMH1,85.0,City of Medicine Hat
25902,2023-03-01 17:00:00,EC01,57.7,ENMAX Cavalier LP
25903,2023-03-01 17:00:00,CAL1,47.53,Calgary Energy Centre No. 2 Inc.
25904,2023-03-01 17:00:00,CMH1,45.0,City of Medicine Hat
25905,2023-03-01 17:00:00,CAL1,38.54,Calgary Energy Centre No. 2 Inc.
25906,2023-03-01 17:00:00,CMH1,35.0,City of Medicine Hat
25907,2023-03-01 17:00:00,CMH1,30.65,City of Medicine Hat
25908,2023-03-01 17:00:00,EC01,28.29,ENMAX Cavalier LP
25909,2023-03-01 17:00:00,CAL1,25.19,Calgary Energy Centre No. 2 Inc.
25910,2023-03-01 17:00:00,CAL1,24.19,Calgary Energy Centre No. 2 Inc.
25911,2023-03-01 17:00:00,CAL1,23.19,Calgary Energy Centre No. 2 Inc.
25912,2023-03-01 17:00:00,EC01,0.0,ENMAX Cavalier LP
25913,2023-03-01 17:00:00,NX01,0.0,Nexen Inc.
25914,2023-03-01 17:00:00,FNG1,0.0,Powerex Corp.
25915,2023-03-01 17:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
25916,2023-03-01 17:00:00,CMH1,0.0,City of Medicine Hat
25917,2023-03-01 18:00:00,CMH1,999.99,City of Medicine Hat
25918,2023-03-01 18:00:00,CMH1,100.0,City of Medicine Hat
25919,2023-03-01 18:00:00,CMH1,85.0,City of Medicine Hat
25920,2023-03-01 18:00:00,EC01,57.7,ENMAX Cavalier LP
25921,2023-03-01 18:00:00,CAL1,47.53,Calgary Energy Centre No. 2 Inc.
25922,2023-03-01 18:00:00,CMH1,45.0,City of Medicine Hat
25923,2023-03-01 18:00:00,CAL1,38.54,Calgary Energy Centre No. 2 Inc.
25924,2023-03-01 18:00:00,CMH1,35.0,City of Medicine Hat
25925,2023-03-01 18:00:00,CMH1,30.65,City of Medicine Hat
25926,2023-03-01 18:00:00,EC01,28.29,ENMAX Cavalier LP
25927,2023-03-01 18:00:00,CAL1,25.19,Calgary Energy Centre No. 2 Inc.
25928,2023-03-01 18:00:00,CAL1,24.19,Calgary Energy Centre No. 2 Inc.
25929,2023-03-01 18:00:00,CAL1,23.19,Calgary Energy Centre No. 2 Inc.
25930,2023-03-01 18:00:00,EC01,0.0,ENMAX Cavalier LP
25931,2023-03-01 18:00:00,NX01,0.0,Nexen Inc.
25932,2023-03-01 18:00:00,FNG1,0.0,Powerex Corp.
25933,2023-03-01 18:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
25934,2023-03-01 18:00:00,CMH1,0.0,City of Medicine Hat
