,begin_dateTime_mpt,asset_ID,block_price,offer_control
130619,2023-09-01 02:00:00,CMH1,65.0,City of Medicine Hat
130620,2023-09-01 02:00:00,CMH1,45.0,City of Medicine Hat
130621,2023-09-01 02:00:00,CMH1,30.0,City of Medicine Hat
130622,2023-09-01 02:00:00,CMH1,25.65,City of Medicine Hat
130623,2023-09-01 02:00:00,CAL1,20.83,Calgary Energy Centre No. 2 Inc.
130624,2023-09-01 02:00:00,CAL1,19.83,Calgary Energy Centre No. 2 Inc.
130625,2023-09-01 02:00:00,EGC1,19.65,ENMAX Energy Corporation
130626,2023-09-01 02:00:00,EC01,19.59,ENMAX Cavalier LP
130627,2023-09-01 02:00:00,EGC1,19.1,ENMAX Energy Corporation
130628,2023-09-01 02:00:00,FNG1,0.0,Powerex Corp.
130629,2023-09-01 02:00:00,EC01,0.0,ENMAX Cavalier LP
130630,2023-09-01 02:00:00,NX01,0.0,Nexen Inc.
130631,2023-09-01 02:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
130632,2023-09-01 02:00:00,CMH1,0.0,City of Medicine Hat
130633,2023-09-01 02:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130634,2023-09-01 03:00:00,CMH1,999.99,City of Medicine Hat
130635,2023-09-01 03:00:00,EC01,999.96,ENMAX Cavalier LP
130636,2023-09-01 03:00:00,CAL1,777.72,Calgary Energy Centre No. 2 Inc.
130637,2023-09-01 03:00:00,CAL1,777.71,Calgary Energy Centre No. 2 Inc.
130638,2023-09-01 03:00:00,EC01,615.15,ENMAX Cavalier LP
130639,2023-09-01 03:00:00,EGC1,501.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130640,2023-09-01 03:00:00,CAL1,275.77,Calgary Energy Centre No. 2 Inc.
130641,2023-09-01 03:00:00,EGC1,167.47,ENMAX Energy Corporation
130642,2023-09-01 03:00:00,EGC1,137.61,Capital Power GP Holdings Inc.
130643,2023-09-01 03:00:00,CMH1,95.0,City of Medicine Hat
130644,2023-09-01 03:00:00,EGC1,71.1,Capital Power GP Holdings Inc.
130645,2023-09-01 03:00:00,CMH1,65.0,City of Medicine Hat
130646,2023-09-01 03:00:00,CMH1,45.0,City of Medicine Hat
130647,2023-09-01 03:00:00,CMH1,30.0,City of Medicine Hat
130648,2023-09-01 03:00:00,CMH1,25.65,City of Medicine Hat
130649,2023-09-01 03:00:00,CAL1,20.83,Calgary Energy Centre No. 2 Inc.
130650,2023-09-01 03:00:00,CAL1,19.83,Calgary Energy Centre No. 2 Inc.
130651,2023-09-01 03:00:00,EGC1,19.65,ENMAX Energy Corporation
130652,2023-09-01 03:00:00,EC01,19.59,ENMAX Cavalier LP
130653,2023-09-01 03:00:00,EGC1,19.1,ENMAX Energy Corporation
130654,2023-09-01 03:00:00,FNG1,0.0,Powerex Corp.
130655,2023-09-01 03:00:00,EC01,0.0,ENMAX Cavalier LP
130656,2023-09-01 03:00:00,NX01,0.0,Nexen Inc.
130657,2023-09-01 03:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
130658,2023-09-01 03:00:00,CMH1,0.0,City of Medicine Hat
130659,2023-09-01 03:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130660,2023-09-01 04:00:00,CMH1,999.99,City of Medicine Hat
130661,2023-09-01 04:00:00,EC01,999.96,ENMAX Cavalier LP
130662,2023-09-01 04:00:00,CAL1,777.72,Calgary Energy Centre No. 2 Inc.
130663,2023-09-01 04:00:00,CAL1,777.71,Calgary Energy Centre No. 2 Inc.
130664,2023-09-01 04:00:00,EC01,615.15,ENMAX Cavalier LP
130665,2023-09-01 04:00:00,EGC1,501.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130666,2023-09-01 04:00:00,CAL1,275.77,Calgary Energy Centre No. 2 Inc.
130667,2023-09-01 04:00:00,EGC1,167.47,ENMAX Energy Corporation
130668,2023-09-01 04:00:00,EGC1,137.61,Capital Power GP Holdings Inc.
130669,2023-09-01 04:00:00,CMH1,95.0,City of Medicine Hat
130670,2023-09-01 04:00:00,EGC1,71.1,Capital Power GP Holdings Inc.
130671,2023-09-01 04:00:00,CMH1,65.0,City of Medicine Hat
130672,2023-09-01 04:00:00,CMH1,45.0,City of Medicine Hat
130673,2023-09-01 04:00:00,CMH1,30.0,City of Medicine Hat
130674,2023-09-01 04:00:00,CMH1,25.65,City of Medicine Hat
130675,2023-09-01 04:00:00,CAL1,20.83,Calgary Energy Centre No. 2 Inc.
130676,2023-09-01 04:00:00,CAL1,19.83,Calgary Energy Centre No. 2 Inc.
130677,2023-09-01 04:00:00,EGC1,19.65,ENMAX Energy Corporation
130678,2023-09-01 04:00:00,EC01,19.59,ENMAX Cavalier LP
130679,2023-09-01 04:00:00,EGC1,19.1,ENMAX Energy Corporation
130680,2023-09-01 04:00:00,FNG1,0.0,Powerex Corp.
130681,2023-09-01 04:00:00,EC01,0.0,ENMAX Cavalier LP
130682,2023-09-01 04:00:00,NX01,0.0,Nexen Inc.
130683,2023-09-01 04:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
130684,2023-09-01 04:00:00,CMH1,0.0,City of Medicine Hat
130685,2023-09-01 04:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130686,2023-09-01 05:00:00,CMH1,999.99,City of Medicine Hat
130687,2023-09-01 05:00:00,EC01,999.96,ENMAX Cavalier LP
130688,2023-09-01 05:00:00,CAL1,777.72,Calgary Energy Centre No. 2 Inc.
130689,2023-09-01 05:00:00,CAL1,777.71,Calgary Energy Centre No. 2 Inc.
130690,2023-09-01 05:00:00,EC01,615.15,ENMAX Cavalier LP
130691,2023-09-01 05:00:00,EGC1,501.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130692,2023-09-01 05:00:00,CAL1,275.77,Calgary Energy Centre No. 2 Inc.
130693,2023-09-01 05:00:00,EGC1,226.61,Capital Power GP Holdings Inc.
130694,2023-09-01 05:00:00,EGC1,167.47,ENMAX Energy Corporation
130695,2023-09-01 05:00:00,EGC1,128.94,Capital Power GP Holdings Inc.
130696,2023-09-01 05:00:00,CMH1,95.0,City of Medicine Hat
130697,2023-09-01 05:00:00,CMH1,65.0,City of Medicine Hat
130698,2023-09-01 05:00:00,CMH1,45.0,City of Medicine Hat
130699,2023-09-01 05:00:00,CMH1,30.0,City of Medicine Hat
130700,2023-09-01 05:00:00,CMH1,25.65,City of Medicine Hat
130701,2023-09-01 05:00:00,CAL1,20.83,Calgary Energy Centre No. 2 Inc.
130702,2023-09-01 05:00:00,CAL1,19.83,Calgary Energy Centre No. 2 Inc.
130703,2023-09-01 05:00:00,EGC1,19.65,ENMAX Energy Corporation
130704,2023-09-01 05:00:00,EC01,19.59,ENMAX Cavalier LP
130705,2023-09-01 05:00:00,EGC1,19.1,ENMAX Energy Corporation
130706,2023-09-01 05:00:00,FNG1,0.0,Powerex Corp.
130707,2023-09-01 05:00:00,EC01,0.0,ENMAX Cavalier LP
130708,2023-09-01 05:00:00,NX01,0.0,Nexen Inc.
130709,2023-09-01 05:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
130710,2023-09-01 05:00:00,CMH1,0.0,City of Medicine Hat
130711,2023-09-01 05:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130712,2023-09-01 06:00:00,CMH1,999.99,City of Medicine Hat
130713,2023-09-01 06:00:00,EC01,999.96,ENMAX Cavalier LP
130714,2023-09-01 06:00:00,CAL1,777.72,Calgary Energy Centre No. 2 Inc.
130715,2023-09-01 06:00:00,CAL1,777.71,Calgary Energy Centre No. 2 Inc.
130716,2023-09-01 06:00:00,EC01,615.15,ENMAX Cavalier LP
130717,2023-09-01 06:00:00,EGC1,501.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130718,2023-09-01 06:00:00,EGC1,226.61,Capital Power GP Holdings Inc.
130719,2023-09-01 06:00:00,EGC1,128.94,Capital Power GP Holdings Inc.
130720,2023-09-01 06:00:00,CMH1,95.0,City of Medicine Hat
130721,2023-09-01 06:00:00,CMH1,65.0,City of Medicine Hat
130722,2023-09-01 06:00:00,CMH1,45.0,City of Medicine Hat
130723,2023-09-01 06:00:00,CMH1,30.0,City of Medicine Hat
130724,2023-09-01 06:00:00,CMH1,25.65,City of Medicine Hat
130725,2023-09-01 06:00:00,CAL1,21.83,Calgary Energy Centre No. 2 Inc.
130726,2023-09-01 06:00:00,EGC1,21.09,ENMAX Energy Corporation
130727,2023-09-01 06:00:00,CAL1,20.83,Calgary Energy Centre No. 2 Inc.
130728,2023-09-01 06:00:00,CAL1,19.83,Calgary Energy Centre No. 2 Inc.
130729,2023-09-01 06:00:00,EGC1,19.65,ENMAX Energy Corporation
130730,2023-09-01 06:00:00,EC01,19.59,ENMAX Cavalier LP
130731,2023-09-01 06:00:00,EGC1,19.1,ENMAX Energy Corporation
130732,2023-09-01 06:00:00,FNG1,0.0,Powerex Corp.
130733,2023-09-01 06:00:00,EC01,0.0,ENMAX Cavalier LP
130734,2023-09-01 06:00:00,NX01,0.0,Nexen Inc.
130735,2023-09-01 06:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
130736,2023-09-01 06:00:00,CMH1,0.0,City of Medicine Hat
130737,2023-09-01 06:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130738,2023-09-01 07:00:00,CMH1,999.99,City of Medicine Hat
130739,2023-09-01 07:00:00,EC01,999.96,ENMAX Cavalier LP
130740,2023-09-01 07:00:00,EC01,615.15,ENMAX Cavalier LP
130741,2023-09-01 07:00:00,EGC1,226.61,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130742,2023-09-01 07:00:00,EGC1,128.94,Capital Power GP Holdings Inc.
130743,2023-09-01 07:00:00,CMH1,95.0,City of Medicine Hat
130744,2023-09-01 07:00:00,CMH1,65.0,City of Medicine Hat
130745,2023-09-01 07:00:00,CMH1,45.0,City of Medicine Hat
130746,2023-09-01 07:00:00,CAL1,42.21,Calgary Energy Centre No. 2 Inc.
130747,2023-09-01 07:00:00,CAL1,34.52,Calgary Energy Centre No. 2 Inc.
130748,2023-09-01 07:00:00,CMH1,30.0,City of Medicine Hat
130749,2023-09-01 07:00:00,EGC1,26.86,ENMAX Energy Corporation
130750,2023-09-01 07:00:00,CMH1,25.65,City of Medicine Hat
130751,2023-09-01 07:00:00,CAL1,21.83,Calgary Energy Centre No. 2 Inc.
130752,2023-09-01 07:00:00,EGC1,21.09,ENMAX Energy Corporation
130753,2023-09-01 07:00:00,CAL1,20.83,Calgary Energy Centre No. 2 Inc.
130754,2023-09-01 07:00:00,CAL1,19.83,Calgary Energy Centre No. 2 Inc.
130755,2023-09-01 07:00:00,EGC1,19.65,ENMAX Energy Corporation
130756,2023-09-01 07:00:00,EC01,19.59,ENMAX Cavalier LP
130757,2023-09-01 07:00:00,EGC1,19.1,ENMAX Energy Corporation
130758,2023-09-01 07:00:00,FNG1,0.0,Powerex Corp.
130759,2023-09-01 07:00:00,EC01,0.0,ENMAX Cavalier LP
130760,2023-09-01 07:00:00,NX01,0.0,Nexen Inc.
130761,2023-09-01 07:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
130762,2023-09-01 07:00:00,CMH1,0.0,City of Medicine Hat
130763,2023-09-01 07:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130764,2023-09-01 08:00:00,CMH1,999.99,City of Medicine Hat
130765,2023-09-01 08:00:00,EC01,999.96,ENMAX Cavalier LP
130766,2023-09-01 08:00:00,EGC1,218.54,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130767,2023-09-01 08:00:00,EGC1,128.94,Capital Power GP Holdings Inc.
130768,2023-09-01 08:00:00,CMH1,95.0,City of Medicine Hat
130769,2023-09-01 08:00:00,CMH1,65.0,City of Medicine Hat
130770,2023-09-01 08:00:00,EC01,60.12,ENMAX Cavalier LP
130771,2023-09-01 08:00:00,CMH1,45.0,City of Medicine Hat
130772,2023-09-01 08:00:00,CAL1,42.21,Calgary Energy Centre No. 2 Inc.
130773,2023-09-01 08:00:00,CAL1,34.52,Calgary Energy Centre No. 2 Inc.
130774,2023-09-01 08:00:00,CMH1,30.0,City of Medicine Hat
130775,2023-09-01 08:00:00,EGC1,26.86,ENMAX Energy Corporation
130776,2023-09-01 08:00:00,CMH1,25.65,City of Medicine Hat
130777,2023-09-01 08:00:00,CAL1,21.83,Calgary Energy Centre No. 2 Inc.
130778,2023-09-01 08:00:00,EGC1,21.09,ENMAX Energy Corporation
130779,2023-09-01 08:00:00,CAL1,20.83,Calgary Energy Centre No. 2 Inc.
130780,2023-09-01 08:00:00,CAL1,19.83,Calgary Energy Centre No. 2 Inc.
130781,2023-09-01 08:00:00,EGC1,19.65,ENMAX Energy Corporation
130782,2023-09-01 08:00:00,EC01,19.59,ENMAX Cavalier LP
130783,2023-09-01 08:00:00,EGC1,19.1,ENMAX Energy Corporation
130784,2023-09-01 08:00:00,FNG1,0.0,Powerex Corp.
130785,2023-09-01 08:00:00,EC01,0.0,ENMAX Cavalier LP
130786,2023-09-01 08:00:00,NX01,0.0,Nexen Inc.
130787,2023-09-01 08:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
130788,2023-09-01 08:00:00,CMH1,0.0,City of Medicine Hat
130789,2023-09-01 08:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130790,2023-09-01 09:00:00,CMH1,999.99,City of Medicine Hat
130791,2023-09-01 09:00:00,EC01,999.96,ENMAX Cavalier LP
130792,2023-09-01 09:00:00,CMH1,95.0,City of Medicine Hat
130793,2023-09-01 09:00:00,CMH1,65.0,City of Medicine Hat
130794,2023-09-01 09:00:00,EC01,60.12,ENMAX Cavalier LP
130795,2023-09-01 09:00:00,CMH1,45.0,City of Medicine Hat
130796,2023-09-01 09:00:00,EGC1,44.99,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130797,2023-09-01 09:00:00,EGC1,43.96,Capital Power GP Holdings Inc.
130798,2023-09-01 09:00:00,CAL1,42.21,Calgary Energy Centre No. 2 Inc.
130799,2023-09-01 09:00:00,CAL1,34.52,Calgary Energy Centre No. 2 Inc.
130800,2023-09-01 09:00:00,CMH1,30.0,City of Medicine Hat
130801,2023-09-01 09:00:00,EGC1,26.86,ENMAX Energy Corporation
130802,2023-09-01 09:00:00,CMH1,25.65,City of Medicine Hat
130803,2023-09-01 09:00:00,CAL1,21.83,Calgary Energy Centre No. 2 Inc.
130804,2023-09-01 09:00:00,EGC1,21.09,ENMAX Energy Corporation
130805,2023-09-01 09:00:00,CAL1,20.83,Calgary Energy Centre No. 2 Inc.
130806,2023-09-01 09:00:00,CAL1,19.83,Calgary Energy Centre No. 2 Inc.
130807,2023-09-01 09:00:00,EGC1,19.65,ENMAX Energy Corporation
130808,2023-09-01 09:00:00,EC01,19.59,ENMAX Cavalier LP
130809,2023-09-01 09:00:00,EGC1,19.1,ENMAX Energy Corporation
130810,2023-09-01 09:00:00,FNG1,0.0,Powerex Corp.
130811,2023-09-01 09:00:00,EC01,0.0,ENMAX Cavalier LP
130812,2023-09-01 09:00:00,NX01,0.0,Nexen Inc.
130813,2023-09-01 09:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
130814,2023-09-01 09:00:00,CMH1,0.0,City of Medicine Hat
130815,2023-09-01 09:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130816,2023-09-01 10:00:00,CMH1,999.99,City of Medicine Hat
130817,2023-09-01 10:00:00,EC01,999.96,ENMAX Cavalier LP
130818,2023-09-01 10:00:00,CMH1,95.0,City of Medicine Hat
130819,2023-09-01 10:00:00,CMH1,65.0,City of Medicine Hat
130820,2023-09-01 10:00:00,EC01,60.12,ENMAX Cavalier LP
130821,2023-09-01 10:00:00,CMH1,45.0,City of Medicine Hat
130822,2023-09-01 10:00:00,EGC1,44.99,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130823,2023-09-01 10:00:00,EGC1,43.96,Capital Power GP Holdings Inc.
130824,2023-09-01 10:00:00,CAL1,42.21,Calgary Energy Centre No. 2 Inc.
130825,2023-09-01 10:00:00,CAL1,34.52,Calgary Energy Centre No. 2 Inc.
130826,2023-09-01 10:00:00,CMH1,30.0,City of Medicine Hat
130827,2023-09-01 10:00:00,EGC1,26.86,ENMAX Energy Corporation
130828,2023-09-01 10:00:00,CMH1,25.65,City of Medicine Hat
130829,2023-09-01 10:00:00,CAL1,21.83,Calgary Energy Centre No. 2 Inc.
130830,2023-09-01 10:00:00,EGC1,21.09,ENMAX Energy Corporation
130831,2023-09-01 10:00:00,CAL1,20.83,Calgary Energy Centre No. 2 Inc.
130832,2023-09-01 10:00:00,CAL1,19.83,Calgary Energy Centre No. 2 Inc.
130833,2023-09-01 10:00:00,EGC1,19.65,ENMAX Energy Corporation
130834,2023-09-01 10:00:00,EC01,19.59,ENMAX Cavalier LP
130835,2023-09-01 10:00:00,EGC1,19.1,ENMAX Energy Corporation
130836,2023-09-01 10:00:00,FNG1,0.0,Powerex Corp.
130837,2023-09-01 10:00:00,EC01,0.0,ENMAX Cavalier LP
130838,2023-09-01 10:00:00,NX01,0.0,Nexen Inc.
130839,2023-09-01 10:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
130840,2023-09-01 10:00:00,CMH1,0.0,City of Medicine Hat
130841,2023-09-01 10:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130842,2023-09-01 11:00:00,CMH1,999.99,City of Medicine Hat
130843,2023-09-01 11:00:00,EC01,999.96,ENMAX Cavalier LP
130844,2023-09-01 11:00:00,CMH1,95.0,City of Medicine Hat
130845,2023-09-01 11:00:00,EGC1,92.91,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130846,2023-09-01 11:00:00,CMH1,65.0,City of Medicine Hat
130847,2023-09-01 11:00:00,EC01,60.12,ENMAX Cavalier LP
130848,2023-09-01 11:00:00,CMH1,45.0,City of Medicine Hat
130849,2023-09-01 11:00:00,EGC1,43.96,Capital Power GP Holdings Inc.
130850,2023-09-01 11:00:00,CAL1,42.21,Calgary Energy Centre No. 2 Inc.
130851,2023-09-01 11:00:00,CAL1,34.52,Calgary Energy Centre No. 2 Inc.
130852,2023-09-01 11:00:00,CMH1,30.0,City of Medicine Hat
130853,2023-09-01 11:00:00,EGC1,26.86,ENMAX Energy Corporation
130854,2023-09-01 11:00:00,CMH1,25.65,City of Medicine Hat
130855,2023-09-01 11:00:00,CAL1,21.83,Calgary Energy Centre No. 2 Inc.
130856,2023-09-01 11:00:00,EGC1,21.09,ENMAX Energy Corporation
130857,2023-09-01 11:00:00,CAL1,20.83,Calgary Energy Centre No. 2 Inc.
130858,2023-09-01 11:00:00,CAL1,19.83,Calgary Energy Centre No. 2 Inc.
130859,2023-09-01 11:00:00,EGC1,19.65,ENMAX Energy Corporation
130860,2023-09-01 11:00:00,EC01,19.59,ENMAX Cavalier LP
130861,2023-09-01 11:00:00,EGC1,19.1,ENMAX Energy Corporation
130862,2023-09-01 11:00:00,FNG1,0.0,Powerex Corp.
130863,2023-09-01 11:00:00,EC01,0.0,ENMAX Cavalier LP
130864,2023-09-01 11:00:00,NX01,0.0,Nexen Inc.
130865,2023-09-01 11:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
130866,2023-09-01 11:00:00,CMH1,0.0,City of Medicine Hat
130867,2023-09-01 11:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130868,2023-09-01 12:00:00,CMH1,999.99,City of Medicine Hat
130869,2023-09-01 12:00:00,EC01,999.96,ENMAX Cavalier LP
130870,2023-09-01 12:00:00,EGC1,173.21,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130871,2023-09-01 12:00:00,CMH1,95.0,City of Medicine Hat
130872,2023-09-01 12:00:00,CMH1,65.0,City of Medicine Hat
130873,2023-09-01 12:00:00,EC01,60.12,ENMAX Cavalier LP
130874,2023-09-01 12:00:00,CMH1,45.0,City of Medicine Hat
130875,2023-09-01 12:00:00,EGC1,43.96,Capital Power GP Holdings Inc.
130876,2023-09-01 12:00:00,CAL1,42.21,Calgary Energy Centre No. 2 Inc.
130877,2023-09-01 12:00:00,CAL1,34.52,Calgary Energy Centre No. 2 Inc.
130878,2023-09-01 12:00:00,CMH1,30.0,City of Medicine Hat
130879,2023-09-01 12:00:00,EGC1,26.86,ENMAX Energy Corporation
130880,2023-09-01 12:00:00,CMH1,25.65,City of Medicine Hat
130881,2023-09-01 12:00:00,CAL1,21.83,Calgary Energy Centre No. 2 Inc.
130882,2023-09-01 12:00:00,EGC1,21.09,ENMAX Energy Corporation
130883,2023-09-01 12:00:00,CAL1,20.83,Calgary Energy Centre No. 2 Inc.
130884,2023-09-01 12:00:00,CAL1,19.83,Calgary Energy Centre No. 2 Inc.
130885,2023-09-01 12:00:00,EGC1,19.65,ENMAX Energy Corporation
130886,2023-09-01 12:00:00,EC01,19.59,ENMAX Cavalier LP
130887,2023-09-01 12:00:00,EGC1,19.1,ENMAX Energy Corporation
130888,2023-09-01 12:00:00,FNG1,0.0,Powerex Corp.
130889,2023-09-01 12:00:00,EC01,0.0,ENMAX Cavalier LP
130890,2023-09-01 12:00:00,NX01,0.0,Nexen Inc.
130891,2023-09-01 12:00:00,CAL1,0.0,Calgary Energy Centre No. 2 Inc.
130892,2023-09-01 12:00:00,CMH1,0.0,City of Medicine Hat
130893,2023-09-01 12:00:00,EGC1,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130894,2023-09-01 13:00:00,CMH1,999.99,City of Medicine Hat
130895,2023-09-01 13:00:00,EC01,999.96,ENMAX Cavalier LP
130896,2023-09-01 13:00:00,CMH1,102.0,City of Medicine Hat
130897,2023-09-01 13:00:00,EGC1,92.91,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
130898,2023-09-01 13:00:00,CMH1,72.0,City of Medicine Hat
130899,2023-09-01 13:00:00,EC01,60.12,ENMAX Cavalier LP
130900,2023-09-01 13:00:00,CMH1,52.0,City of Medicine Hat
130901,2023-09-01 13:00:00,EGC1,43.96,Capital Power GP Holdings Inc.
130902,2023-09-01 13:00:00,CAL1,42.21,Calgary Energy Centre No. 2 Inc.
130903,2023-09-01 13:00:00,CMH1,37.0,City of Medicine Hat
130904,2023-09-01 13:00:00,CAL1,34.52,Calgary Energy Centre No. 2 Inc.
130905,2023-09-01 13:00:00,CMH1,32.65,City of Medicine Hat
130906,2023-09-01 13:00:00,EGC1,26.86,ENMAX Energy Corporation
