begin_dateTime_mpt,CAL1,CMH1,EC01,EGC1,FNG1,NX01
2023-01,211.61880986521365,194.90087695576588,52.08619069343065,0.0,0.0,3.2050961538461538
2023-02,235.17302377972464,195.1444952749141,40.70050670640834,0.0,0.0,0.0
2023-03,173.63856789568345,187.56332816437293,59.49472010747873,91.72237545735997,0.0,22.838270799347473
2023-04,169.815090487239,207.63144213290244,70.04474370922647,69.62381531711209,0.0,5.524806629834254
2023-05,166.38437623274163,176.07076878388844,415.4265806001396,56.814392800632916,0.0,6.3190521327014215
2023-06,144.94581367356764,178.021071355551,73.51063581112669,56.841322831247304,0.0,0.0
