Unnamed: 0.1,Unnamed: 0,begin_dateTime_mpt,asset_ID,block_number,block_price,offer_control
10,10,2023-01-01 00:00:00,CMH1,6,999.99,City of Medicine Hat
47,47,2023-01-01 00:00:00,EC01,2,490.01,ENMAX Cavalier LP
238,238,2023-01-01 00:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
183,183,2023-01-01 00:00:00,FNG1,0,0.0,Powerex Corp.
249,249,2023-01-01 01:00:00,CMH1,6,999.99,City of Medicine Hat
285,285,2023-01-01 01:00:00,EC01,2,490.01,ENMAX Cavalier LP
481,481,2023-01-01 01:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
426,426,2023-01-01 01:00:00,FNG1,0,0.0,Powerex Corp.
492,492,2023-01-01 02:00:00,CMH1,6,999.99,City of Medicine Hat
528,528,2023-01-01 02:00:00,EC01,2,490.01,ENMAX Cavalier LP
724,724,2023-01-01 02:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
669,669,2023-01-01 02:00:00,FNG1,0,0.0,Powerex Corp.
735,735,2023-01-01 03:00:00,CMH1,6,999.99,City of Medicine Hat
771,771,2023-01-01 03:00:00,EC01,2,490.01,ENMAX Cavalier LP
967,967,2023-01-01 03:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
912,912,2023-01-01 03:00:00,FNG1,0,0.0,Powerex Corp.
978,978,2023-01-01 04:00:00,CMH1,6,999.99,City of Medicine Hat
1014,1014,2023-01-01 04:00:00,EC01,2,490.01,ENMAX Cavalier LP
1209,1209,2023-01-01 04:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
1154,1154,2023-01-01 04:00:00,FNG1,0,0.0,Powerex Corp.
1220,1220,2023-01-01 05:00:00,CMH1,6,999.99,City of Medicine Hat
1256,1256,2023-01-01 05:00:00,EC01,2,490.01,ENMAX Cavalier LP
1452,1452,2023-01-01 05:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
1397,1397,2023-01-01 05:00:00,FNG1,0,0.0,Powerex Corp.
1463,1463,2023-01-01 06:00:00,CMH1,6,999.99,City of Medicine Hat
1499,1499,2023-01-01 06:00:00,EC01,2,490.01,ENMAX Cavalier LP
1695,1695,2023-01-01 06:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
1640,1640,2023-01-01 06:00:00,FNG1,0,0.0,Powerex Corp.
1708,1708,2023-01-01 07:00:00,CMH1,6,999.99,City of Medicine Hat
1771,1771,2023-01-01 07:00:00,EC01,2,67.43,ENMAX Cavalier LP
1947,1947,2023-01-01 07:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
1892,1892,2023-01-01 07:00:00,FNG1,0,0.0,Powerex Corp.
1960,1960,2023-01-01 08:00:00,CMH1,6,999.99,City of Medicine Hat
2021,2021,2023-01-01 08:00:00,EC01,2,67.43,ENMAX Cavalier LP
2197,2197,2023-01-01 08:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
2142,2142,2023-01-01 08:00:00,FNG1,0,0.0,Powerex Corp.
2210,2210,2023-01-01 09:00:00,CMH1,6,999.99,City of Medicine Hat
2272,2272,2023-01-01 09:00:00,EC01,2,67.43,ENMAX Cavalier LP
2447,2447,2023-01-01 09:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
2392,2392,2023-01-01 09:00:00,FNG1,0,0.0,Powerex Corp.
2460,2460,2023-01-01 10:00:00,CMH1,6,999.99,City of Medicine Hat
2521,2521,2023-01-01 10:00:00,EC01,2,67.43,ENMAX Cavalier LP
2696,2696,2023-01-01 10:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
2641,2641,2023-01-01 10:00:00,FNG1,0,0.0,Powerex Corp.
2709,2709,2023-01-01 11:00:00,CMH1,6,999.99,City of Medicine Hat
2772,2772,2023-01-01 11:00:00,EC01,2,67.43,ENMAX Cavalier LP
2946,2946,2023-01-01 11:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
2890,2890,2023-01-01 11:00:00,FNG1,0,0.0,Powerex Corp.
2959,2959,2023-01-01 12:00:00,CMH1,6,999.99,City of Medicine Hat
3023,3023,2023-01-01 12:00:00,EC01,2,67.43,ENMAX Cavalier LP
3198,3198,2023-01-01 12:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
3142,3142,2023-01-01 12:00:00,FNG1,0,0.0,Powerex Corp.
3211,3211,2023-01-01 13:00:00,CMH1,6,999.99,City of Medicine Hat
3275,3275,2023-01-01 13:00:00,EC01,2,67.43,ENMAX Cavalier LP
3450,3450,2023-01-01 13:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
3394,3394,2023-01-01 13:00:00,FNG1,0,0.0,Powerex Corp.
3463,3463,2023-01-01 14:00:00,CMH1,6,999.99,City of Medicine Hat
3527,3527,2023-01-01 14:00:00,EC01,2,67.43,ENMAX Cavalier LP
3702,3702,2023-01-01 14:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
3647,3647,2023-01-01 14:00:00,FNG1,0,0.0,Powerex Corp.
3715,3715,2023-01-01 15:00:00,CMH1,6,999.99,City of Medicine Hat
3780,3780,2023-01-01 15:00:00,EC01,2,67.43,ENMAX Cavalier LP
3954,3954,2023-01-01 15:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
3899,3899,2023-01-01 15:00:00,FNG1,0,0.0,Powerex Corp.
3967,3967,2023-01-01 16:00:00,CMH1,6,999.99,City of Medicine Hat
4031,4031,2023-01-01 16:00:00,EC01,2,67.43,ENMAX Cavalier LP
4205,4205,2023-01-01 16:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
4149,4149,2023-01-01 16:00:00,FNG1,0,0.0,Powerex Corp.
4218,4218,2023-01-01 17:00:00,CMH1,6,999.99,City of Medicine Hat
4283,4283,2023-01-01 17:00:00,EC01,2,67.43,ENMAX Cavalier LP
4454,4454,2023-01-01 17:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
4396,4396,2023-01-01 17:00:00,FNG1,0,0.0,Powerex Corp.
4467,4467,2023-01-01 18:00:00,CMH1,6,999.99,City of Medicine Hat
4532,4532,2023-01-01 18:00:00,EC01,2,67.43,ENMAX Cavalier LP
4702,4702,2023-01-01 18:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
4645,4645,2023-01-01 18:00:00,FNG1,0,0.0,Powerex Corp.
4715,4715,2023-01-01 19:00:00,CMH1,6,999.99,City of Medicine Hat
4779,4779,2023-01-01 19:00:00,EC01,2,67.43,ENMAX Cavalier LP
4951,4951,2023-01-01 19:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
4895,4895,2023-01-01 19:00:00,FNG1,0,0.0,Powerex Corp.
4964,4964,2023-01-01 20:00:00,CMH1,6,999.99,City of Medicine Hat
5027,5027,2023-01-01 20:00:00,EC01,2,67.43,ENMAX Cavalier LP
5199,5199,2023-01-01 20:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
5144,5144,2023-01-01 20:00:00,FNG1,0,0.0,Powerex Corp.
5212,5212,2023-01-01 21:00:00,CMH1,6,999.99,City of Medicine Hat
5277,5277,2023-01-01 21:00:00,EC01,2,67.43,ENMAX Cavalier LP
5447,5447,2023-01-01 21:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
5392,5392,2023-01-01 21:00:00,FNG1,0,0.0,Powerex Corp.
5460,5460,2023-01-01 22:00:00,CMH1,6,999.99,City of Medicine Hat
5522,5522,2023-01-01 22:00:00,EC01,2,67.43,ENMAX Cavalier LP
5691,5691,2023-01-01 22:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
5636,5636,2023-01-01 22:00:00,FNG1,0,0.0,Powerex Corp.
5702,5702,2023-01-01 23:00:00,CMH1,6,999.99,City of Medicine Hat
5736,5736,2023-01-01 23:00:00,EC01,2,490.01,ENMAX Cavalier LP
5931,5931,2023-01-01 23:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
5876,5876,2023-01-01 23:00:00,FNG1,0,0.0,Powerex Corp.
5942,5942,2023-01-02 00:00:00,CMH1,6,999.99,City of Medicine Hat
5976,5976,2023-01-02 00:00:00,EC01,2,490.01,ENMAX Cavalier LP
6166,6166,2023-01-02 00:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
6111,6111,2023-01-02 00:00:00,FNG1,0,0.0,Powerex Corp.
6177,6177,2023-01-02 01:00:00,CMH1,6,999.99,City of Medicine Hat
6214,6214,2023-01-02 01:00:00,EC01,2,490.01,ENMAX Cavalier LP
6409,6409,2023-01-02 01:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
6354,6354,2023-01-02 01:00:00,FNG1,0,0.0,Powerex Corp.
6420,6420,2023-01-02 02:00:00,CMH1,6,999.99,City of Medicine Hat
6457,6457,2023-01-02 02:00:00,EC01,2,490.01,ENMAX Cavalier LP
6650,6650,2023-01-02 02:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
6595,6595,2023-01-02 02:00:00,FNG1,0,0.0,Powerex Corp.
6661,6661,2023-01-02 03:00:00,CMH1,6,999.99,City of Medicine Hat
6698,6698,2023-01-02 03:00:00,EC01,2,490.01,ENMAX Cavalier LP
6893,6893,2023-01-02 03:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
6838,6838,2023-01-02 03:00:00,FNG1,0,0.0,Powerex Corp.
6904,6904,2023-01-02 04:00:00,CMH1,6,999.99,City of Medicine Hat
6941,6941,2023-01-02 04:00:00,EC01,2,490.01,ENMAX Cavalier LP
7137,7137,2023-01-02 04:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
7082,7082,2023-01-02 04:00:00,FNG1,0,0.0,Powerex Corp.
7148,7148,2023-01-02 05:00:00,CMH1,6,999.99,City of Medicine Hat
7185,7185,2023-01-02 05:00:00,EC01,2,490.01,ENMAX Cavalier LP
7382,7382,2023-01-02 05:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
7327,7327,2023-01-02 05:00:00,FNG1,0,0.0,Powerex Corp.
7393,7393,2023-01-02 06:00:00,CMH1,6,999.99,City of Medicine Hat
7428,7428,2023-01-02 06:00:00,EC01,2,490.01,ENMAX Cavalier LP
7627,7627,2023-01-02 06:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
7572,7572,2023-01-02 06:00:00,FNG1,0,0.0,Powerex Corp.
7641,7641,2023-01-02 07:00:00,CMH1,6,999.99,City of Medicine Hat
7703,7703,2023-01-02 07:00:00,EC01,2,67.43,ENMAX Cavalier LP
7875,7875,2023-01-02 07:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
7819,7819,2023-01-02 07:00:00,FNG1,0,0.0,Powerex Corp.
7889,7889,2023-01-02 08:00:00,CMH1,6,999.99,City of Medicine Hat
7951,7951,2023-01-02 08:00:00,EC01,2,67.43,ENMAX Cavalier LP
8125,8125,2023-01-02 08:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
8069,8069,2023-01-02 08:00:00,FNG1,0,0.0,Powerex Corp.
8139,8139,2023-01-02 09:00:00,CMH1,6,999.99,City of Medicine Hat
8203,8203,2023-01-02 09:00:00,EC01,2,67.43,ENMAX Cavalier LP
8376,8376,2023-01-02 09:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
8320,8320,2023-01-02 09:00:00,FNG1,0,0.0,Powerex Corp.
8389,8389,2023-01-02 10:00:00,CMH1,6,999.99,City of Medicine Hat
8454,8454,2023-01-02 10:00:00,EC01,2,67.43,ENMAX Cavalier LP
8628,8628,2023-01-02 10:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
8572,8572,2023-01-02 10:00:00,FNG1,0,0.0,Powerex Corp.
8641,8641,2023-01-02 11:00:00,CMH1,6,999.99,City of Medicine Hat
8703,8703,2023-01-02 11:00:00,EC01,2,67.43,ENMAX Cavalier LP
8876,8876,2023-01-02 11:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
8820,8820,2023-01-02 11:00:00,FNG1,0,0.0,Powerex Corp.
8889,8889,2023-01-02 12:00:00,CMH1,6,999.99,City of Medicine Hat
8951,8951,2023-01-02 12:00:00,EC01,2,67.43,ENMAX Cavalier LP
9123,9123,2023-01-02 12:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
9067,9067,2023-01-02 12:00:00,FNG1,0,0.0,Powerex Corp.
9136,9136,2023-01-02 13:00:00,CMH1,6,999.99,City of Medicine Hat
9201,9201,2023-01-02 13:00:00,EC01,2,67.43,ENMAX Cavalier LP
9373,9373,2023-01-02 13:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
9317,9317,2023-01-02 13:00:00,FNG1,0,0.0,Powerex Corp.
9386,9386,2023-01-02 14:00:00,CMH1,6,999.99,City of Medicine Hat
9450,9450,2023-01-02 14:00:00,EC01,2,67.43,ENMAX Cavalier LP
9622,9622,2023-01-02 14:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
9566,9566,2023-01-02 14:00:00,FNG1,0,0.0,Powerex Corp.
9635,9635,2023-01-02 15:00:00,CMH1,6,999.99,City of Medicine Hat
9699,9699,2023-01-02 15:00:00,EC01,2,67.43,ENMAX Cavalier LP
9873,9873,2023-01-02 15:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
9817,9817,2023-01-02 15:00:00,FNG1,0,0.0,Powerex Corp.
9886,9886,2023-01-02 16:00:00,CMH1,6,999.99,City of Medicine Hat
9945,9945,2023-01-02 16:00:00,EC01,2,67.43,ENMAX Cavalier LP
10120,10120,2023-01-02 16:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
10063,10063,2023-01-02 16:00:00,FNG1,0,0.0,Powerex Corp.
10133,10133,2023-01-02 17:00:00,CMH1,6,999.99,City of Medicine Hat
10193,10193,2023-01-02 17:00:00,EC01,2,67.43,ENMAX Cavalier LP
10366,10366,2023-01-02 17:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
10309,10309,2023-01-02 17:00:00,FNG1,0,0.0,Powerex Corp.
10379,10379,2023-01-02 18:00:00,CMH1,6,999.99,City of Medicine Hat
10439,10439,2023-01-02 18:00:00,EC01,2,67.43,ENMAX Cavalier LP
10609,10609,2023-01-02 18:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
10552,10552,2023-01-02 18:00:00,FNG1,0,0.0,Powerex Corp.
10622,10622,2023-01-02 19:00:00,CMH1,6,999.99,City of Medicine Hat
10682,10682,2023-01-02 19:00:00,EC01,2,67.43,ENMAX Cavalier LP
10852,10852,2023-01-02 19:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
10795,10795,2023-01-02 19:00:00,FNG1,0,0.0,Powerex Corp.
10865,10865,2023-01-02 20:00:00,CMH1,6,999.99,City of Medicine Hat
10926,10926,2023-01-02 20:00:00,EC01,2,67.43,ENMAX Cavalier LP
11095,11095,2023-01-02 20:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
11038,11038,2023-01-02 20:00:00,FNG1,0,0.0,Powerex Corp.
11108,11108,2023-01-02 21:00:00,CMH1,6,999.99,City of Medicine Hat
11169,11169,2023-01-02 21:00:00,EC01,2,67.43,ENMAX Cavalier LP
11338,11338,2023-01-02 21:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
11282,11282,2023-01-02 21:00:00,FNG1,0,0.0,Powerex Corp.
11351,11351,2023-01-02 22:00:00,CMH1,6,999.99,City of Medicine Hat
11413,11413,2023-01-02 22:00:00,EC01,2,67.43,ENMAX Cavalier LP
11578,11578,2023-01-02 22:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
11523,11523,2023-01-02 22:00:00,FNG1,0,0.0,Powerex Corp.
11589,11589,2023-01-02 23:00:00,CMH1,6,999.99,City of Medicine Hat
11623,11623,2023-01-02 23:00:00,EC01,2,490.01,ENMAX Cavalier LP
11817,11817,2023-01-02 23:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
11762,11762,2023-01-02 23:00:00,FNG1,0,0.0,Powerex Corp.
11829,11829,2023-01-03 00:00:00,CMH1,6,999.99,City of Medicine Hat
11887,11887,2023-01-03 00:00:00,EC01,2,68.02,ENMAX Cavalier LP
12051,12051,2023-01-03 00:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
11996,11996,2023-01-03 00:00:00,FNG1,0,0.0,Powerex Corp.
12063,12063,2023-01-03 01:00:00,CMH1,6,999.99,City of Medicine Hat
12129,12129,2023-01-03 01:00:00,EC01,2,68.02,ENMAX Cavalier LP
12295,12295,2023-01-03 01:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
12240,12240,2023-01-03 01:00:00,FNG1,0,0.0,Powerex Corp.
12307,12307,2023-01-03 02:00:00,CMH1,6,999.99,City of Medicine Hat
12374,12374,2023-01-03 02:00:00,EC01,2,68.02,ENMAX Cavalier LP
12539,12539,2023-01-03 02:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
12484,12484,2023-01-03 02:00:00,FNG1,0,0.0,Powerex Corp.
12551,12551,2023-01-03 03:00:00,CMH1,6,999.99,City of Medicine Hat
12618,12618,2023-01-03 03:00:00,EC01,2,68.02,ENMAX Cavalier LP
12783,12783,2023-01-03 03:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
12728,12728,2023-01-03 03:00:00,FNG1,0,0.0,Powerex Corp.
12795,12795,2023-01-03 04:00:00,CMH1,6,999.99,City of Medicine Hat
12861,12861,2023-01-03 04:00:00,EC01,2,68.02,ENMAX Cavalier LP
13027,13027,2023-01-03 04:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
12972,12972,2023-01-03 04:00:00,FNG1,0,0.0,Powerex Corp.
13039,13039,2023-01-03 05:00:00,CMH1,6,999.99,City of Medicine Hat
13105,13105,2023-01-03 05:00:00,EC01,2,68.02,ENMAX Cavalier LP
13271,13271,2023-01-03 05:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
13216,13216,2023-01-03 05:00:00,FNG1,0,0.0,Powerex Corp.
13283,13283,2023-01-03 06:00:00,CMH1,6,999.99,City of Medicine Hat
13348,13348,2023-01-03 06:00:00,EC01,2,68.02,ENMAX Cavalier LP
13513,13513,2023-01-03 06:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
13458,13458,2023-01-03 06:00:00,FNG1,0,0.0,Powerex Corp.
13526,13526,2023-01-03 07:00:00,CMH1,6,999.99,City of Medicine Hat
13589,13589,2023-01-03 07:00:00,EC01,2,68.02,ENMAX Cavalier LP
13761,13761,2023-01-03 07:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
13706,13706,2023-01-03 07:00:00,FNG1,0,0.0,Powerex Corp.
13774,13774,2023-01-03 08:00:00,CMH1,6,999.99,City of Medicine Hat
13836,13836,2023-01-03 08:00:00,EC01,2,68.02,ENMAX Cavalier LP
14007,14007,2023-01-03 08:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
13952,13952,2023-01-03 08:00:00,FNG1,0,0.0,Powerex Corp.
14020,14020,2023-01-03 09:00:00,CMH1,6,999.99,City of Medicine Hat
14084,14084,2023-01-03 09:00:00,EC01,2,68.02,ENMAX Cavalier LP
14256,14256,2023-01-03 09:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
14201,14201,2023-01-03 09:00:00,FNG1,0,0.0,Powerex Corp.
14269,14269,2023-01-03 10:00:00,CMH1,6,999.99,City of Medicine Hat
14331,14331,2023-01-03 10:00:00,EC01,2,68.02,ENMAX Cavalier LP
14506,14506,2023-01-03 10:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
14452,14452,2023-01-03 10:00:00,FNG1,0,0.0,Powerex Corp.
14519,14519,2023-01-03 11:00:00,CMH1,6,999.99,City of Medicine Hat
14582,14582,2023-01-03 11:00:00,EC01,2,68.02,ENMAX Cavalier LP
14757,14757,2023-01-03 11:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
14703,14703,2023-01-03 11:00:00,FNG1,0,0.0,Powerex Corp.
14770,14770,2023-01-03 12:00:00,CMH1,6,999.99,City of Medicine Hat
14833,14833,2023-01-03 12:00:00,EC01,2,68.02,ENMAX Cavalier LP
15008,15008,2023-01-03 12:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
14954,14954,2023-01-03 12:00:00,FNG1,0,0.0,Powerex Corp.
15021,15021,2023-01-03 13:00:00,CMH1,6,999.99,City of Medicine Hat
15084,15084,2023-01-03 13:00:00,EC01,2,68.02,ENMAX Cavalier LP
15260,15260,2023-01-03 13:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
15206,15206,2023-01-03 13:00:00,FNG1,0,0.0,Powerex Corp.
15273,15273,2023-01-03 14:00:00,CMH1,6,999.99,City of Medicine Hat
15335,15335,2023-01-03 14:00:00,EC01,2,68.02,ENMAX Cavalier LP
15510,15510,2023-01-03 14:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
15456,15456,2023-01-03 14:00:00,FNG1,0,0.0,Powerex Corp.
15523,15523,2023-01-03 15:00:00,CMH1,6,999.99,City of Medicine Hat
15586,15586,2023-01-03 15:00:00,EC01,2,68.02,ENMAX Cavalier LP
15761,15761,2023-01-03 15:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
15706,15706,2023-01-03 15:00:00,FNG1,0,0.0,Powerex Corp.
15774,15774,2023-01-03 16:00:00,CMH1,6,999.99,City of Medicine Hat
15837,15837,2023-01-03 16:00:00,EC01,2,68.02,ENMAX Cavalier LP
16012,16012,2023-01-03 16:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
15956,15956,2023-01-03 16:00:00,FNG1,0,0.0,Powerex Corp.
16025,16025,2023-01-03 17:00:00,CMH1,6,999.99,City of Medicine Hat
16088,16088,2023-01-03 17:00:00,EC01,2,68.02,ENMAX Cavalier LP
16261,16261,2023-01-03 17:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
16205,16205,2023-01-03 17:00:00,FNG1,0,0.0,Powerex Corp.
16274,16274,2023-01-03 18:00:00,CMH1,6,999.99,City of Medicine Hat
16338,16338,2023-01-03 18:00:00,EC01,2,68.02,ENMAX Cavalier LP
16512,16512,2023-01-03 18:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
16455,16455,2023-01-03 18:00:00,FNG1,0,0.0,Powerex Corp.
16525,16525,2023-01-03 19:00:00,CMH1,6,999.99,City of Medicine Hat
16589,16589,2023-01-03 19:00:00,EC01,2,68.02,ENMAX Cavalier LP
16763,16763,2023-01-03 19:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
16706,16706,2023-01-03 19:00:00,FNG1,0,0.0,Powerex Corp.
16776,16776,2023-01-03 20:00:00,CMH1,6,999.99,City of Medicine Hat
16840,16840,2023-01-03 20:00:00,EC01,2,68.02,ENMAX Cavalier LP
17014,17014,2023-01-03 20:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
16958,16958,2023-01-03 20:00:00,FNG1,0,0.0,Powerex Corp.
17027,17027,2023-01-03 21:00:00,CMH1,6,999.99,City of Medicine Hat
17090,17090,2023-01-03 21:00:00,EC01,2,68.02,ENMAX Cavalier LP
17264,17264,2023-01-03 21:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
17208,17208,2023-01-03 21:00:00,FNG1,0,0.0,Powerex Corp.
17277,17277,2023-01-03 22:00:00,CMH1,6,999.99,City of Medicine Hat
17340,17340,2023-01-03 22:00:00,EC01,2,68.02,ENMAX Cavalier LP
17512,17512,2023-01-03 22:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
17457,17457,2023-01-03 22:00:00,FNG1,0,0.0,Powerex Corp.
17524,17524,2023-01-03 23:00:00,CMH1,6,999.99,City of Medicine Hat
17589,17589,2023-01-03 23:00:00,EC01,2,68.02,ENMAX Cavalier LP
17756,17756,2023-01-03 23:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
17702,17702,2023-01-03 23:00:00,FNG1,0,0.0,Powerex Corp.
17769,17769,2023-01-04 00:00:00,CMH1,6,999.99,City of Medicine Hat
17830,17830,2023-01-04 00:00:00,EC01,2,65.91,ENMAX Cavalier LP
17997,17997,2023-01-04 00:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
17943,17943,2023-01-04 00:00:00,FNG1,0,0.0,Powerex Corp.
18010,18010,2023-01-04 01:00:00,CMH1,6,999.99,City of Medicine Hat
18078,18078,2023-01-04 01:00:00,EC01,2,65.91,ENMAX Cavalier LP
18242,18242,2023-01-04 01:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
18188,18188,2023-01-04 01:00:00,FNG1,0,0.0,Powerex Corp.
18255,18255,2023-01-04 02:00:00,CMH1,6,999.99,City of Medicine Hat
18322,18322,2023-01-04 02:00:00,EC01,2,65.91,ENMAX Cavalier LP
18486,18486,2023-01-04 02:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
18432,18432,2023-01-04 02:00:00,FNG1,0,0.0,Powerex Corp.
18499,18499,2023-01-04 03:00:00,CMH1,6,999.99,City of Medicine Hat
18567,18567,2023-01-04 03:00:00,EC01,2,65.91,ENMAX Cavalier LP
18731,18731,2023-01-04 03:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
18677,18677,2023-01-04 03:00:00,FNG1,0,0.0,Powerex Corp.
18744,18744,2023-01-04 04:00:00,CMH1,6,999.99,City of Medicine Hat
18812,18812,2023-01-04 04:00:00,EC01,2,65.91,ENMAX Cavalier LP
18976,18976,2023-01-04 04:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
18922,18922,2023-01-04 04:00:00,FNG1,0,0.0,Powerex Corp.
18989,18989,2023-01-04 05:00:00,CMH1,6,999.99,City of Medicine Hat
19056,19056,2023-01-04 05:00:00,EC01,2,65.91,ENMAX Cavalier LP
